# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_pmx_loop_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2534141114
# output
#   file = pmx_sample.1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1.1,y.2.1.1,y.1.2.1,y.2.2.1,y.1.3.1,y.2.3.1,y.1.4.1,y.2.4.1,y.1.5.1,y.2.5.1,y.1.6.1,y.2.6.1,y.1.7.1,y.2.7.1,y.1.1.2,y.2.1.2,y.1.2.2,y.2.2.2,y.1.3.2,y.2.3.2,y.1.4.2,y.2.4.2,y.1.5.2,y.2.5.2,y.1.6.2,y.2.6.2,y.1.7.2,y.2.7.2
# Adaptation terminated
# Step size = 0.640466
# Diagonal elements of inverse mass matrix:
# 0.0537805, 0.0674089, 0.0642191, 0.0801114, 0.0215514, 0.0294087
-14.5462,0.843321,0.640466,3,7,0,16.6036,1.29761,0.951927,0.7329,0.812953,3.35341,2.04091,0.0848188,0.0903051,0.248778,0.362919,0.190811,0.267039,0.137652,0.149343,0.0989064,0.0751966,0.0710475,0.0359291,0.0135871,0.000683032,0.711087,0.811023,-0.0336307,-0.00243749,-0.0607595,-0.131704,-0.0454262,-0.0965925,-0.0327171,-0.0539639,-0.0235055,-0.0271587,-0.00449524,-0.000553304
-12.4942,0.905173,0.640466,3,7,0,16.9353,0.975051,1.30424,1.09045,0.54624,2.69684,3.49252,0.0875046,0.0842642,0.296536,0.240415,0.221407,0.185528,0.14532,0.135857,0.0935754,0.0991964,0.0600702,0.0724164,0.00652967,0.0150149,0.759438,0.701244,-0.0265344,-0.0339781,-0.0872298,-0.0566449,-0.0633406,-0.042679,-0.041412,-0.031212,-0.0266497,-0.0227878,-0.00289823,-0.00472486
-12.3306,1,0.640466,3,7,0,12.967,1.24173,0.857667,0.778312,0.820467,3.28251,2.72596,0.0851033,0.0873831,0.253249,0.29408,0.193639,0.219802,0.138554,0.145028,0.098673,0.0940042,0.0702467,0.060764,0.0128441,0.00684032,0.716156,0.757226,-0.0333364,-0.0271122,-0.0630236,-0.0857477,-0.0469378,-0.0623145,-0.0335239,-0.0409603,-0.0238713,-0.0265342,-0.00436476,-0.00298821
-12.8686,0.932381,0.640466,3,7,0,14.3449,1.00416,1.51328,1.04689,0.631062,2.78925,3.65497,0.0871196,0.0836229,0.28886,0.231287,0.216408,0.179763,0.144372,0.133735,0.0948585,0.0992939,0.0621917,0.0737155,0.00752069,0.0166237,0.752439,0.689921,-0.0282634,-0.0340586,-0.0826415,-0.0523335,-0.0601759,-0.0397943,-0.0400027,-0.0295758,-0.0262702,-0.021958,-0.00317768,-0.00495182
-13.8999,0.904237,0.640466,3,7,0,15.8763,0.891631,1.14324,1.40105,0.834378,3.43022,2.59078,0.084512,0.0879493,0.244095,0.305797,0.187852,0.227498,0.136664,0.146325,0.0990924,0.0918047,0.0718349,0.0573295,0.0143808,0.00541556,0.705635,0.767552,-0.0338577,-0.0241508,-0.0584361,-0.0929286,-0.0438753,-0.067324,-0.0318736,-0.0431197,-0.0231088,-0.0270322,-0.00462623,-0.00255593
-16.4042,0.904424,0.640466,2,7,0,17.7398,0.97242,0.82606,1.51356,1.09526,2.69887,2.33508,0.0874962,0.0890343,0.296365,0.330307,0.221294,0.244002,0.1453,0.148272,0.0936059,0.0859102,0.0601192,0.0491097,0.0065512,0.00292082,0.759284,0.787469,-0.0265755,-0.0162918,-0.0871257,-0.108838,-0.0632684,-0.0788224,-0.0413804,-0.0476912,-0.0266418,-0.0275998,-0.00290454,-0.00165001
-13.4539,0.977803,0.640466,3,7,0,18.9194,1.3068,1.3646,0.594465,0.657551,3.31114,3.38953,0.0849883,0.0846743,0.251426,0.246555,0.192485,0.189406,0.138191,0.137189,0.0987748,0.0990022,0.070579,0.0714278,0.0131453,0.0139619,0.714105,0.708518,-0.0334655,-0.0337487,-0.062095,-0.0596506,-0.0463177,-0.044686,-0.0331948,-0.0323165,-0.0237237,-0.0233189,-0.00441858,-0.00455816
-14.9298,0.957325,0.640466,3,7,0,16.8686,0.839384,1.56423,1.09276,0.837265,2.88263,2.27058,0.0867329,0.0893108,0.281453,0.337025,0.211621,0.248637,0.143357,0.148631,0.0959401,0.0839789,0.0641099,0.0466081,0.00853281,0.00235688,0.745433,0.792574,-0.0297187,-0.0137507,-0.0783326,-0.113397,-0.0572334,-0.0822377,-0.0386474,-0.0489616,-0.0258541,-0.0276297,-0.00344164,-0.00140891
-18.9141,0.890131,0.640466,2,7,0,20.6229,0.889356,2.55873,1.32114,0.563701,3.32717,2.39125,0.0849239,0.0887944,0.250415,0.32464,0.191846,0.240131,0.137987,0.147912,0.0988273,0.0874322,0.0707598,0.0511361,0.0133133,0.00343729,0.712958,0.78305,-0.0335317,-0.0183069,-0.0615834,-0.105056,-0.0459762,-0.0760329,-0.0330124,-0.0466261,-0.0236409,-0.0275304,-0.00444806,-0.00185698
-16.4417,0.991843,0.640466,3,7,0,22.2167,1.58769,0.595876,0.743028,0.846046,2.77105,3.33335,0.0871953,0.0848991,0.290344,0.250028,0.217371,0.191601,0.144564,0.137908,0.0946234,0.0988467,0.0617921,0.0708284,0.00732444,0.0133779,0.753813,0.712517,-0.0279466,-0.033556,-0.0835189,-0.0613881,-0.0607784,-0.0458458,-0.0402747,-0.0329426,-0.0263478,-0.023609,-0.00312406,-0.00445928
-13.1496,1,0.640466,2,3,0,17.5405,1.27433,1.35595,0.750503,0.960465,2.53338,3.02647,0.0881913,0.0861419,0.311021,0.270683,0.230966,0.204716,0.146825,0.141701,0.090697,0.0972413,0.0556958,0.0666724,0.00482771,0.0100973,0.771978,0.734767,-0.0226637,-0.0314599,-0.0962202,-0.0722796,-0.0696545,-0.0531392,-0.044087,-0.0366842,-0.0272095,-0.0251675,-0.00236167,-0.0038118
-12.5466,0.90571,0.640466,3,7,0,16.4166,1.04637,0.917496,1.07251,0.660031,3.82037,3.24222,0.0829769,0.0852656,0.222637,0.255855,0.174291,0.195289,0.131563,0.139062,0.0991737,0.0985118,0.0747542,0.0697579,0.0181897,0.0124178,0.678582,0.719053,-0.0338524,-0.0331297,-0.0484211,-0.0643643,-0.0371644,-0.0478333,-0.0280327,-0.033995,-0.0211307,-0.0240785,-0.00514168,-0.00428639
-11.5759,0.900047,0.640466,2,3,0,14.4641,0.958366,0.96865,0.83993,0.56057,3.05729,3.48571,0.0860159,0.0842913,0.268471,0.240813,0.203304,0.185779,0.141334,0.135946,0.097469,0.099187,0.0671654,0.0723552,0.0104317,0.0149459,0.732501,0.701723,-0.0317625,-0.0339675,-0.0710677,-0.056837,-0.052324,-0.0428074,-0.036282,-0.0312834,-0.0250152,-0.0228229,-0.00388543,-0.00471439
-13.163,0.739526,0.640466,3,7,0,15.3155,1.37969,1.12243,0.941024,0.801085,3.3073,2.30891,0.0850037,0.0891464,0.251669,0.333006,0.192639,0.245857,0.13824,0.148425,0.0987618,0.0851511,0.0705352,0.0481178,0.0131051,0.00268796,0.714379,0.789537,-0.0334491,-0.0152908,-0.0622182,-0.110659,-0.0464,-0.0801799,-0.0332386,-0.0482004,-0.0237434,-0.0276188,-0.00441147,-0.00155253
-15.9753,0.813064,0.640466,3,7,0,18.1258,0.948558,1.18172,1.92356,0.84428,2.43493,2.91916,0.0886085,0.0865823,0.320348,0.278646,0.237222,0.209816,0.147603,0.142946,0.0885206,0.09631,0.0526202,0.0648036,0.00385296,0.00893014,0.779631,0.742709,-0.0197544,-0.0302153,-0.102232,-0.0767308,-0.0739741,-0.0561459,-0.045823,-0.0381349,-0.0274522,-0.0256842,-0.00201527,-0.00353982
-14.0373,0.994145,0.640466,3,7,0,18.6594,1.11598,0.739087,0.815569,0.487557,2.46576,2.78837,0.0884775,0.0871233,0.317376,0.288932,0.235219,0.216454,0.147371,0.144382,0.089242,0.0948473,0.0536225,0.0621725,0.00415303,0.00751117,0.777226,0.752506,-0.0207167,-0.0282483,-0.100298,-0.0826838,-0.072575,-0.0602049,-0.0452685,-0.0400158,-0.0273854,-0.026274,-0.00212541,-0.00317509
