# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = sho_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = sho_group.data.R
# init = 2 (Default)
# random
#   seed = 2541586377
# output
#   file = sample1.mpi.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,theta.1.1,theta.2.1,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,y.1.4,y.2.4,y.1.5,y.2.5,y.1.6,y.2.6,y.1.7,y.2.7,y.1.8,y.2.8,y.1.9,y.2.9,y.1.10,y.2.10,y.1.11,y.2.11,y.1.12,y.2.12,y.1.13,y.2.13,y.1.14,y.2.14
# Adaptation terminated
# Step size = 0.626812
# Diagonal elements of inverse mass matrix:
# 0.0542138, 0.0612397, 0.0490407, 0.0757948, 0.031163, 0.028211
-12.9682,0.985292,0.626812,3,7,0,19.9628,0.846064,0.927178,0.881886,0.823026,3.09783,2.4697,0.0858507,0.729531,0.26561,-0.032126,0.201482,-0.0695166,0.140845,-0.0512823,0.0977437,-0.0357624,0.067786,-0.0248128,0.0108704,-0.00397927,0.0884608,0.77692,0.317,-0.020836,0.234967,-0.100055,0.147341,-0.0723997,0.0893314,-0.0451985,0.0537477,-0.0273763,0.00419167,-0.00213935
-15.3354,0.732773,0.626812,3,7,0,18.5045,2.13044,1.16533,0.829983,0.942954,2.87249,3.61795,0.0867748,0.74619,0.282241,-0.0295739,0.212128,-0.0787853,0.14347,-0.0575413,0.0958323,-0.0387913,0.0639119,-0.0259006,0.00842263,-0.00341389,0.0837685,0.692485,0.23331,-0.0340674,0.181041,-0.0532727,0.13422,-0.0404237,0.0992921,-0.0299378,0.0734454,-0.0221459,0.016263,-0.00490379
-14.9331,0.954276,0.626812,3,7,0,18.6101,0.887285,1.76663,1.47267,0.702835,3.2041,2.88548,0.0854195,0.721805,0.258367,-0.0329061,0.196881,-0.0656706,0.139539,-0.0487065,0.0983389,-0.0344494,0.0692716,-0.0242739,0.012012,-0.00420933,0.0867212,0.74522,0.281232,-0.0297589,0.211479,-0.078206,0.143325,-0.0571473,0.09597,-0.038607,0.0641651,-0.025841,0.00856379,-0.0034494
-12.2018,0.945091,0.626812,2,3,0,16.4111,0.955874,1.43866,0.88297,0.854152,3.11367,3.14275,0.0857862,0.728375,0.264507,-0.0322577,0.20078,-0.0689235,0.140653,-0.0508845,0.0978435,-0.0355623,0.0680201,-0.0247332,0.0110414,-0.00401501,0.0856681,0.726255,0.262504,-0.0324851,0.199507,-0.0678529,0.140297,-0.050167,0.0980165,-0.0351989,0.0684382,-0.0245862,0.0113547,-0.0040793
-11.8929,0.964306,0.626812,3,7,0,13.4836,1.1806,0.930277,0.692645,0.747955,3.30953,3.29151,0.0849947,0.71422,0.251528,-0.0334587,0.19255,-0.0621467,0.138212,-0.0463522,0.0987693,-0.0332132,0.0705606,-0.023732,0.0131284,-0.0044156,0.0850671,0.715511,0.252673,-0.0333785,0.193274,-0.0627296,0.13844,-0.0467414,0.0987061,-0.03342,0.0703525,-0.0238249,0.0129389,-0.00438185
-12.034,0.952717,0.626812,3,7,0,13.7712,1.07694,1.19352,1.17246,0.673709,2.60813,3.03295,0.0878764,0.766219,0.304248,-0.024572,0.226474,-0.0919632,0.146167,-0.0666447,0.0921179,-0.0428335,0.0578017,-0.0269742,0.00559554,-0.00261343,0.0861154,0.734289,0.270215,-0.0315255,0.204417,-0.0720223,0.141624,-0.052966,0.0972906,-0.0365991,0.0667776,-0.0251356,0.0101677,-0.00382745
-14.3959,0.855374,0.626812,2,7,0,15.8929,0.896908,0.986135,0.696813,0.531952,2.57524,2.25298,0.0880148,0.768748,0.307196,-0.0237625,0.228425,-0.093805,0.146463,-0.0679422,0.0915157,-0.0433785,0.0568981,-0.0270825,0.00525517,-0.00250393,0.0893865,0.793973,0.338898,-0.013013,0.249939,-0.114683,0.148718,-0.0832116,0.0834154,-0.0493175,0.0458912,-0.0276276,0.00220905,-0.00134272
-13.6033,0.996459,0.626812,3,7,0,16.2435,1.36941,0.869669,0.922625,0.673049,3.91309,3.63412,0.0826178,0.672306,0.218049,-0.0336339,0.171382,-0.0464143,0.130346,-0.0358086,0.0990252,-0.0272175,0.0752275,-0.020677,0.0190339,-0.00523164,0.0837049,0.691365,0.232422,-0.0340654,0.18048,-0.0528596,0.134009,-0.0401469,0.0992943,-0.029779,0.0735651,-0.0220638,0.016421,-0.00492502
-14.9837,0.830664,0.626812,3,7,0,18.0317,0.934901,1.43318,0.854419,0.704977,1.91348,2.70035,0.0908632,0.821443,0.378747,0.00563723,0.278757,-0.143417,0.149274,-0.106387,0.0687303,-0.0571369,0.0285575,-0.0263535,5.53199e-05,-0.000121025,0.0874899,0.759171,0.296238,-0.0266057,0.221212,-0.0870492,0.145285,-0.0632154,0.0936283,-0.0413571,0.0601552,-0.026636,0.00656704,-0.00290917
-11.714,0.954478,0.626812,2,7,0,16.0157,0.901686,0.890535,0.886841,0.58078,2.87873,3.24056,0.086749,0.745724,0.281755,-0.0296635,0.211815,-0.078506,0.1434,-0.0573513,0.095899,-0.0387025,0.0640341,-0.025872,0.00849049,-0.00343101,0.0852723,0.719173,0.255963,-0.0331206,0.195358,-0.0644203,0.139083,-0.0478708,0.0985047,-0.0340146,0.0697372,-0.024087,0.0124002,-0.0042831
